symbol,high52,low52,dividendAmount,dividendYield,dividendDate,peRatio,pegRatio,pbRatio,prRatio,pcfRatio,grossMarginTTM,grossMarginMRQ,netProfitMarginTTM,netProfitMarginMRQ,operatingMarginTTM,operatingMarginMRQ,returnOnEquity,returnOnAssets,returnOnInvestment,quickRatio,currentRatio,interestCoverage,totalDebtToCapital,ltDebtToEquity,totalDebtToEquity,epsTTM,epsChangePercentTTM,epsChangeYear,epsChange,revChangeYear,revChangeTTM,revChangeIn,sharesOutstanding,marketCapFloat,marketCap,bookValuePerShare,shortIntToFloat,shortIntDayToCover,divGrowthRate3Year,dividendPayAmount,dividendPayDate,beta,vol1DayAvg,vol10DayAvg,vol3MonthAvg,avg10DaysVolume,avg1DayVolume,avg3MonthVolume,declarationDate,dividendFreq,eps,dtnVolume,nextDividendPayDate,nextDividendDate,fundLeverageFactor
SW,49.5,38.55,1.21,2.58051,2024-08-15 00:00:00.0,20.44424,-0.73023,2.01562,1.01971,7.52979,24.3747,23.3411,5.1387,4.4459,5.1473,4.4459,10.278,5.0034,4.56378,1.72553,2.30114,0.0,48.8563,108.2646,101.7505,2.30236,-33.7791,0.0,0.0,-10.482,-11.1665,0.0,519358323.0,0.0,24352711765.0,6e-05,0.0,0.0,0.0,0.3025,2024-09-18 00:00:00.0,1.05651,0.0,0.0,0.0,4407561,2511076,6375655,2024-07-26 00:00:00.0,4,3.17,4821068,2024-12-18 00:00:00.0,2024-11-15 00:00:00.0,0.0
SNA,298.49,249.84,7.44,2.63708,2024-08-19 00:00:00.0,14.55613,1.30787,2.60367,2.69876,12.36917,51.3875,52.1525,20.218,21.1891,20.6974,21.6891,20.967,11.5491,18.5223,2.89033,4.06073,0.0,18.8277,24.1462,23.3739,19.24825,6.6998,0.0,0.0,5.4889,2.3126,0.0,52682657.0,0.0,14863358019.0,100.39283,0.0,0.0,0.0,1.86,2024-09-10 00:00:00.0,0.97942,0.0,0.0,0.0,177525,271079,280789,2024-08-08 00:00:00.0,4,18.76,225400,2024-12-10 00:00:00.0,2024-11-19 00:00:00.0,0.0
SOLV,96.05,47.16,0.0,0.0,,9.81556,0.0,3.18554,1.11282,0.0,56.9757,54.6371,12.8914,4.2767,12.8914,4.2767,14.4971,6.7817,8.90722,0.86114,1.30805,0.0,74.3399,289.7104,289.7104,6.11784,-15.8797,0.0,0.0,0.8241,1.3084,0.0,172710593.0,0.0,10457626406.0,16.60002,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,857660,2014765,1650185,,0,0.0,770083,,,0.0
SO,89.68,61.5601,2.88,3.35899,2024-08-19 00:00:00.0,20.46505,2.16359,2.61658,3.24569,9.95981,49.6326,53.9068,17.6322,18.6136,17.1653,18.3815,12.6796,3.3873,3.4686,0.45128,0.91395,0.0,60.2105,181.4377,169.4552,4.19007,48.6773,0.0,0.0,-13.7505,-5.4931,0.0,1094565737.0,0.0,93848066290.0,29.64555,0.0,0.0,0.0,0.72,2024-09-06 00:00:00.0,0.50112,0.0,0.0,0.0,3665824,4440152,3975714,2024-07-15 00:00:00.0,4,3.62,3130017,2024-12-06 00:00:00.0,2024-11-19 00:00:00.0,0.0
LUV,35.18,21.9139,0.72,2.47338,2024-09-04 00:00:00.0,219.33313,-2.77122,1.63802,0.63134,8.97316,21.7121,25.1019,0.2885,4.9904,0.2885,4.9904,0.7339,0.6468,0.37901,0.80366,0.90349,0.0,30.5507,87.0425,57.1428,0.13076,-86.135,0.0,0.0,9.5616,7.5432,0.0,599157019.0,0.0,17441460823.0,17.46621,0.0,0.0,0.0,0.18,2024-09-25 00:00:00.0,1.14783,0.0,0.0,0.0,10426927,9052508,11079697,2024-07-31 00:00:00.0,4,0.75625,11681530,2024-12-26 00:00:00.0,2024-12-04 00:00:00.0,0.0
SWK,108.15,76.2611,3.28,3.2869,2024-09-03 00:00:00.0,-55.38019,0.19289,1.40999,0.76941,33.60149,28.8784,29.1422,-1.8698,-0.2783,-1.7395,-0.477,-2.9696,2.5046,-1.80101,0.34263,1.26993,0.0,38.61,81.4295,70.0501,-1.80895,233.7704,0.0,0.0,-6.8819,-3.7834,0.0,153959484.0,0.0,15363616908.0,56.66009,0.0,0.0,0.0,0.82,2024-09-17 00:00:00.0,1.25262,0.0,0.0,0.0,865761,1426624,1501160,2024-07-25 00:00:00.0,4,-1.88112,813928,2024-12-17 00:00:00.0,2024-12-03 00:00:00.0,0.0
SBUX,107.66,71.55,2.28,2.31237,2024-08-16 00:00:00.0,26.67861,1.00795,-11.10225,2.42567,14.65514,27.6067,27.9123,11.1607,11.5735,11.1635,11.5834,-50.0276,11.7132,28.75081,0.59316,0.88998,0.0,137.3498,-319.0881,-300.9171,3.57215,8.8958,0.0,0.0,11.5512,4.1686,0.0,1133200000.0,0.0,111733520000.0,-7.01209,0.0,0.0,0.0,0.57,2024-08-30 00:00:00.0,0.93451,0.0,0.0,0.0,16880147,10377244,14984732,2024-06-20 00:00:00.0,4,3.58,17456301,2024-12-02 00:00:00.0,2024-11-18 00:00:00.0,0.0
STT,86.25,62.78,3.04,3.55639,2024-10-01 00:00:00.0,15.91648,-0.67692,0.99323,1.88217,8.01291,0.0,0.0,15.0424,22.3514,15.0424,22.3514,7.3765,0.5824,4.06162,0.0,0.0,0.0,0.0,0.0,0.0,5.32404,-27.9806,0.0,0.0,-1.8882,-2.3029,0.0,298620012.0,0.0,25526038625.0,74.50431,0.0,0.0,0.0,0.76,2024-10-11 00:00:00.0,1.5146,0.0,0.0,0.0,1822506,2157067,2089328,2024-07-18 00:00:00.0,4,5.58,2203559,2025-01-13 00:00:00.0,2025-01-01 00:00:00.0,0.0
STLD,151.34,95.525,1.84,1.51553,2024-09-30 00:00:00.0,9.45092,-0.27926,2.2071,1.14557,6.55042,18.9481,16.7256,11.0954,9.2387,11.1643,9.3184,22.7831,10.8154,16.2621,1.13848,2.34907,0.0,18.2143,33.2058,24.2626,12.48873,-27.2382,0.0,0.0,-15.5676,-11.2734,0.0,154302528.0,0.0,18733869924.0,58.67431,0.0,0.0,0.0,0.46,2024-10-11 00:00:00.0,1.36415,0.0,0.0,0.0,1033392,1265139,1311582,2024-08-16 00:00:00.0,4,14.64,743685,2025-01-13 00:00:00.0,2024-12-30 00:00:00.0,0.0
STE,243.37,195.47,2.28,0.96434,2024-09-05 00:00:00.0,41.96018,-235.4361,3.41333,4.14466,19.84121,43.5982,44.9246,7.6427,11.3638,10.7481,10.9377,8.9673,5.5153,4.44657,1.30751,2.32573,0.0,26.8202,39.003,37.2809,5.64988,-2.1323,0.0,0.0,13.2804,14.719,0.0,98616743.0,0.0,23315956547.0,64.31843,0.0,0.0,0.0,0.57,2024-09-20 00:00:00.0,0.82672,0.0,0.0,0.0,346430,457716,454134,2024-07-31 00:00:00.0,4,5.55,240678,2024-12-20 00:00:00.0,2024-12-05 00:00:00.0,0.0
SYK,361.41,249.98,3.2,0.89258,2024-09-30 00:00:00.0,39.71081,1.27391,6.56112,6.04891,26.77226,64.0048,63.9063,16.1204,15.2157,16.1204,15.2157,18.576,7.2348,10.91623,0.80552,1.68135,0.0,32.3201,64.4874,53.1626,8.96859,26.6657,0.0,0.0,11.1062,9.9408,0.0,381075364.0,0.0,136619328747.0,51.85851,0.0,0.0,0.0,0.8,2024-10-31 00:00:00.0,0.89933,0.0,0.0,0.0,963329,1375307,1253381,2024-08-07 00:00:00.0,4,8.25,1131383,2025-01-31 00:00:00.0,2024-12-30 00:00:00.0,0.0
SMCI,1229.0,226.59,0.0,0.0,,22.07681,0.36965,8.79167,3.04801,-18.3695,14.132,11.2344,8.0851,6.6449,8.0851,6.6449,32.4691,11.6178,16.02435,1.80461,3.76657,0.0,23.1795,39.7491,32.3932,20.0885,75.7523,0.0,0.0,109.7689,109.7689,0.0,58556527.0,0.0,32067896446.0,93.19616,0.0,0.0,0.0,0.0,,1.26871,0.0,0.0,0.0,7547604,6610306,7429768,,0,20.0885,11683734,,,0.0
SYF,52.67,27.295,1.0,2.04876,2024-08-05 00:00:00.0,6.96844,-0.60322,1.30224,2.21917,1.79969,0.0,0.0,34.2258,31.8159,34.2258,31.8159,20.7745,2.6214,9.73365,0.0,0.0,0.0,0.0,0.0,0.0,7.10632,29.9469,0.0,0.0,-7.6757,14.0166,0.0,395226701.0,0.0,19291015275.0,36.2375,0.0,0.0,0.0,0.25,2024-08-15 00:00:00.0,1.62949,0.0,0.0,0.0,2794266,4108126,3595980,2024-07-23 00:00:00.0,4,5.19,1670659,2024-11-15 00:00:00.0,2024-11-05 00:00:00.0,0.0
SNPS,629.38,440.62,0.0,0.0,,52.57515,2.56242,11.12476,13.14601,35.17331,80.4972,81.8996,23.1121,26.7445,23.1288,27.7048,21.819,8.6203,18.14226,1.37806,2.02282,0.0,6.9365,8.7003,7.54,9.70002,45.7803,0.0,0.0,14.9772,26.2616,0.0,153613744.0,0.0,80152579344.0,50.18713,0.0,0.0,0.0,0.0,,1.06924,0.0,0.0,0.0,892823,1000533,955539,,0,7.92,1462214,,,0.0
SYY,82.89,62.235,2.04,2.67717,2024-10-04 00:00:00.0,19.70951,1.63518,18.87453,0.45385,11.37064,18.5277,18.6709,2.4795,2.9772,2.4795,2.9772,99.4194,9.2745,13.12433,0.65383,1.195,0.0,83.2502,684.5584,653.1464,3.89,12.1037,0.0,0.0,3.3008,3.3008,0.0,491758215.0,0.0,37471975983.0,3.78235,0.0,0.0,0.0,0.51,2024-10-25 00:00:00.0,1.17777,0.0,0.0,0.0,2223412,2965768,3216549,2024-08-15 00:00:00.0,4,3.89,2861789,2025-01-27 00:00:00.0,2025-01-06 00:00:00.0,0.0
TMUS,205.28,132.4,2.6,1.27432,2024-08-30 00:00:00.0,25.25058,0.12234,3.28185,2.6079,7.41736,63.6011,66.2199,11.9538,14.7936,11.9538,14.7936,14.729,5.0145,6.07714,0.65826,0.83762,0.0,58.7398,183.709,166.6501,7.97645,59.9004,0.0,0.0,-1.2731,0.6592,0.0,1166784033.0,0.0,238058946252.0,53.68311,0.0,0.0,0.0,0.65,2024-09-12 00:00:00.0,0.50599,0.0,0.0,0.0,3174824,4628954,4929828,2024-06-13 00:00:00.0,4,6.93,3687026,2024-12-12 00:00:00.0,2024-12-02 00:00:00.0,0.0
TROW,122.27,87.43,4.96,4.59685,2024-09-13 00:00:00.0,12.69455,0.89012,2.58537,3.79294,23.53323,50.6886,52.5875,28.663,27.8889,29.3031,27.9986,18.7222,10.2591,16.49799,1.8973,1.8973,0.0,2.7769,3.4787,2.8735,8.46899,26.374,0.0,0.0,-0.43,8.562,0.0,222597816.0,0.0,24018304346.0,44.60092,0.0,0.0,0.0,1.24,2024-09-27 00:00:00.0,1.43076,0.0,0.0,0.0,770294,1335554,1049849,2024-07-30 00:00:00.0,4,7.76,784513,2024-12-27 00:00:00.0,2024-12-13 00:00:00.0,0.0
TTWO,171.59,130.34,0.0,0.0,,-7.1473,-0.03422,4.54675,4.91599,28.99902,55.5755,57.6221,-70.3336,-19.5785,-70.3336,-19.5785,-50.9011,-1.8703,-39.82186,0.62235,0.89906,0.0,34.2037,68.8024,57.7367,-22.24616,204.894,0.0,0.0,-0.0057,-2.3337,0.0,175282774.0,0.0,28181964403.0,34.19806,0.0,0.0,0.0,0.0,,0.83496,0.0,0.0,0.0,1355177,1685921,1619002,,0,-22.01176,783999,,,0.0
TPR,48.8,25.99,1.4,3.4774,2024-09-06 00:00:00.0,11.62857,-1.18645,3.40028,1.47012,9.01671,73.2926,74.8664,12.2316,10.0119,12.2316,10.0119,31.538,7.6554,7.79891,4.48014,5.14355,0.0,69.9792,302.5889,281.7287,3.5,-9.7939,0.0,0.0,0.1546,0.1546,0.0,230220721.0,0.0,9268686227.0,12.58427,0.0,0.0,0.0,0.35,2024-09-23 00:00:00.0,1.61639,0.0,0.0,0.0,3298661,3440144,2635094,2024-08-15 00:00:00.0,4,3.5,1962845,2024-12-23 00:00:00.0,2024-12-06 00:00:00.0,0.0
TRGP,147.08,77.97,3.0,2.06711,2024-07-31 00:00:00.0,30.35837,-7.00961,11.43861,1.76255,6.35041,32.328,38.3099,6.7236,8.3801,8.1682,10.0758,29.8834,7.388,5.39787,0.47855,0.64575,0.0,72.4923,313.7893,299.9655,4.75289,28.9087,0.0,0.0,-23.2659,-8.8492,0.0,219079714.0,0.0,31795038892.0,11.25836,0.0,0.0,0.0,0.75,2024-08-15 00:00:00.0,2.26123,0.0,0.0,0.0,1436771,1623175,1557218,2024-07-11 00:00:00.0,4,3.66,1207944,2024-11-15 00:00:00.0,2024-10-31 00:00:00.0,0.0
TGT,181.86,102.93,4.48,2.82329,2024-08-21 00:00:00.0,16.20568,0.35908,4.45221,0.59929,8.85566,28.4249,30.0683,4.1817,4.6833,4.1817,4.6833,33.9679,7.2183,13.70495,0.17499,0.89662,0.0,51.025,132.2336,118.4974,9.67932,32.7017,0.0,0.0,-1.5653,-0.6556,0.0,461600215.0,0.0,73246722116.0,31.25865,0.0,0.0,0.0,1.12,2024-09-10 00:00:00.0,1.18825,0.0,0.0,0.0,6731485,4234899,4344161,2024-06-12 00:00:00.0,4,8.94,3252292,2024-12-10 00:00:00.0,2024-11-21 00:00:00.0,0.0
TEL,159.98,114.995,2.6,1.71199,2024-11-22 00:00:00.0,13.55193,-1.2986,3.62553,2.93972,12.45581,33.8856,34.8328,21.939,14.4006,21.9516,14.4006,28.6729,8.1139,20.70056,0.85167,1.50733,0.0,17.497,33.1242,23.2928,11.16003,72.4761,0.0,0.0,-1.5172,-3.3379,0.0,303918662.0,0.0,46156127197.0,41.49184,0.0,0.0,0.0,0.65,2024-12-06 00:00:00.0,1.3241,0.0,0.0,0.0,1139655,1739140,1648598,2024-03-13 00:00:00.0,4,6.01,812456,2025-03-06 00:00:00.0,2025-02-24 00:00:00.0,0.0
TDY,448.19,355.41,0.0,0.0,,23.14799,1.92561,1.95426,3.30206,21.23473,43.2462,43.1264,15.8582,13.114,15.8816,13.1213,9.8471,4.5454,6.97988,1.15703,1.97888,0.0,21.8349,29.9992,28.3852,18.38,14.3165,0.0,0.0,3.2407,-0.6816,0.0,46784213.0,0.0,19908086157.0,198.53022,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,131039,247354,252000,,0,18.49,97186,,,0.0
TFX,257.85,177.633,1.36,0.56243,2024-08-15 00:00:00.0,43.28727,-22.29733,2.17384,3.29102,18.82078,55.868,55.5506,8.7628,10.6761,8.8023,10.693,6.0352,3.2658,3.93047,1.26425,2.583,0.0,27.3494,40.4758,38.4193,5.58871,-28.3504,0.0,0.0,6.5727,3.7552,0.0,47117489.0,0.0,11393480015.0,96.75522,0.0,0.0,0.0,0.34,2024-09-16 00:00:00.0,1.1265,0.0,0.0,0.0,284493,354260,465578,2024-08-01 00:00:00.0,4,7.56,279525,2024-12-16 00:00:00.0,2024-11-15 00:00:00.0,0.0
TER,163.205,81.075,0.48,0.35561,2024-09-05 00:00:00.0,43.49427,-1.3798,8.78626,8.46499,28.15027,57.0615,58.3444,18.3297,25.521,18.3297,25.521,19.1897,9.1399,17.07607,1.4861,2.80406,0.0,2.2014,2.9355,2.2661,3.04201,-10.0885,0.0,0.0,-15.1741,-5.4825,0.0,163176091.0,0.0,22025508763.0,16.87749,0.0,0.0,0.0,0.12,2024-09-27 00:00:00.0,1.4985,0.0,0.0,0.0,1563784,1888957,2114486,2024-08-22 00:00:00.0,4,2.73,1066232,2024-12-27 00:00:00.0,2024-12-05 00:00:00.0,0.0
TSLA,278.98,138.8025,0.0,0.0,,57.84564,2.64559,9.50877,6.61102,50.86917,17.7196,17.9529,12.9964,5.796,13.0709,5.8588,20.8614,4.4162,16.36027,1.24902,1.91053,0.0,11.9118,18.606,14.1281,3.55688,1.0644,0.0,0.0,18.7952,1.3719,0.0,3194640415.0,0.0,668350721222.0,20.81027,0.0,0.0,0.0,0.0,,2.31287,0.0,0.0,0.0,75260830,105573253,94469444,,0,4.3,62821390,,,0.0
TXN,211.27,139.48,5.2,2.46808,2024-07-31 00:00:00.0,36.00378,-1.18634,10.31753,11.00064,20.58488,59.3586,57.8492,33.0101,29.4871,33.0101,29.4871,32.0443,11.0248,17.12664,3.4039,4.61617,0.0,41.2859,80.6959,74.602,5.76995,-30.7056,0.0,0.0,-12.5275,-14.4998,0.0,913045963.0,0.0,192369653944.0,18.85433,0.0,0.0,0.0,1.3,2024-08-13 00:00:00.0,0.97343,0.0,0.0,0.0,5458148,5406457,5310586,2024-07-18 00:00:00.0,4,7.07096,4373541,2024-11-13 00:00:00.0,2024-10-31 00:00:00.0,0.0
TXT,97.335,74.13,0.08,0.08936,2024-09-13 00:00:00.0,19.04235,1.41116,2.34948,1.19842,12.31703,16.5287,16.5296,6.6705,7.3433,6.6848,7.3717,13.3803,4.9677,8.42421,0.63802,1.78927,0.0,32.8155,57.8371,51.795,4.73156,8.7148,0.0,0.0,6.3252,5.5842,0.0,187362550.0,0.0,16774569101.0,36.54419,0.0,0.0,0.0,0.02,2024-10-01 00:00:00.0,1.2485,0.0,0.0,0.0,626021,1169573,951629,2024-07-29 00:00:00.0,4,4.57,423744,2025-01-01 00:00:00.0,2024-12-13 00:00:00.0,0.0
TMO,622.3,415.6,1.56,0.25557,2024-09-13 00:00:00.0,38.01886,-3.1699,4.45361,5.01469,22.91009,40.6933,41.2484,14.6885,14.6855,14.6058,14.7424,13.5265,4.8325,7.58158,1.23565,1.72461,0.0,36.5299,74.5282,63.7551,16.12726,10.1781,0.0,0.0,-4.582,-2.7066,0.0,381995566.0,0.0,233170093486.0,124.16898,0.0,0.0,0.0,0.39,2024-10-15 00:00:00.0,0.77096,0.0,0.0,0.0,961844,1599038,1538916,2024-07-11 00:00:00.0,4,15.45,737395,2025-01-15 00:00:00.0,2024-12-13 00:00:00.0,0.0
TJX,121.13,86.71,1.5,1.24938,2024-08-15 00:00:00.0,28.85564,1.03856,16.63225,2.31272,19.91916,36.5712,30.3534,8.563,8.16,8.563,8.16,66.1987,12.8179,40.4055,0.60446,1.21363,0.0,53.9813,162.5674,141.7373,4.13368,21.0876,0.0,0.0,8.5729,8.5792,0.0,1130149156.0,0.0,135685707669.0,6.80245,0.0,0.0,0.0,0.375,2024-09-05 00:00:00.0,0.88436,0.0,0.0,0.0,6360450,5350576,5721868,2024-06-04 00:00:00.0,4,3.86,4680058,2024-12-05 00:00:00.0,2024-11-15 00:00:00.0,0.0
TSCO,290.38,185.0,4.4,1.61208,2024-08-26 00:00:00.0,26.37349,6.90925,12.58417,1.98459,15.47984,36.1579,36.632,7.6547,10.0125,7.6547,10.0125,51.2815,9.9623,26.85427,0.15514,1.43037,0.0,63.793,222.3766,205.6538,10.36116,3.5952,0.0,0.0,2.4711,-0.324,0.0,107868874.0,0.0,29441730469.0,21.45553,0.0,0.0,0.0,1.1,2024-09-10 00:00:00.0,0.80689,0.0,0.0,0.0,630203,1134148,1023747,2024-08-08 00:00:00.0,4,10.09,617654,2024-12-10 00:00:00.0,2024-11-26 00:00:00.0,0.0
TT,355.025,184.02,3.36,0.95303,2024-09-06 00:00:00.0,34.47338,2.26189,10.69556,3.97668,22.64276,34.6505,36.4679,12.3324,14.231,12.573,14.4477,35.7498,10.2152,17.04104,0.79654,1.17014,0.0,35.2751,75.6099,61.9467,10.22006,24.5083,0.0,0.0,10.5423,11.974,0.0,225670231.0,0.0,79562296641.0,30.75387,0.0,0.0,0.0,0.84,2024-09-30 00:00:00.0,1.20921,0.0,0.0,0.0,843224,1142180,1294996,2024-06-07 00:00:00.0,4,8.89,932119,2024-12-30 00:00:00.0,2024-12-06 00:00:00.0,0.0
TDG,1369.575,802.46,0.0,0.0,,49.32749,0.91552,-28.45725,9.6963,26.70379,59.3084,59.8729,21.838,22.5317,21.8511,22.5317,-67.8782,10.5296,8.43747,2.6953,3.81469,0.0,110.1147,-874.3824,-852.7091,27.02469,43.8288,0.0,0.0,21.293,21.8324,0.0,56111393.0,0.0,74416612738.0,-44.89576,0.0,0.0,0.0,0.0,,1.38211,0.0,0.0,0.0,200697,225818,245635,,0,22.02797,160057,,,0.0
TRV,232.75,157.3301,4.2,1.87802,2024-09-10 00:00:00.0,14.19402,2.00993,1.86394,1.05562,4.21903,23.5835,19.7819,8.3656,4.7327,8.3656,4.7327,15.7844,2.4556,8.72518,0.19068,0.32985,0.0,24.1138,32.3063,31.9041,15.80948,67.6985,0.0,0.0,12.1461,13.7631,0.0,227931434.0,0.0,50974585899.0,109.09171,0.0,0.0,0.0,1.05,2024-09-30 00:00:00.0,0.62425,0.0,0.0,0.0,843303,1332987,1246639,2024-07-19 00:00:00.0,4,12.79,729918,2024-12-30 00:00:00.0,2024-12-10 00:00:00.0,0.0
TRMB,65.55,39.57,0.0,0.0,,9.22297,-1.48477,2.43299,3.71465,21.79521,65.1892,65.9738,40.6995,151.1713,40.6995,151.1713,30.337,3.306,20.11097,0.76905,0.99353,0.0,19.9262,33.7522,26.6517,6.08589,338.6317,0.0,0.0,3.3294,1.7367,0.0,244207611.0,0.0,13822150782.0,22.98409,0.0,0.0,0.0,0.0,,1.49813,0.0,0.0,0.0,936821,1416593,1309111,,0,1.25,659556,,,0.0
TFC,45.309,26.565,2.08,4.73696,2024-08-09 00:00:00.0,-8.61589,0.32554,0.90965,3.64459,5.26398,0.0,0.0,-12.7388,-42.2752,-44.962,182.8651,-10.037,-1.1911,-1.68516,0.0,0.0,0.0,0.0,0.0,0.0,-5.09988,-223.1851,0.0,0.0,-4.3895,-30.8623,0.0,1339143439.0,0.0,58801788406.0,42.70888,0.0,0.0,0.0,0.52,2024-09-03 00:00:00.0,1.05352,0.0,0.0,0.0,7620441,8849072,7481210,2024-07-23 00:00:00.0,4,-1.09012,6847782,2024-12-03 00:00:00.0,2024-11-11 00:00:00.0,0.0
TYL,593.5,361.157,0.0,0.0,,120.19768,570.42279,6.84223,10.48069,46.23614,44.3365,43.9605,10.2428,12.5214,10.2428,12.5214,7.0443,3.399,5.5781,0.97114,1.05571,0.0,16.7557,20.5571,20.2002,4.83412,25.2484,0.0,0.0,5.4884,6.7002,0.0,42672664.0,0.0,24689976663.0,73.48194,0.0,0.0,0.0,0.0,,0.75749,0.0,0.0,0.0,172681,221571,242495,,0,3.88,141298,,,0.0
TSN,65.71,44.94,1.96,3.06585,2024-08-30 00:00:00.0,-1106.07846,0.28351,1.12481,0.38018,11.42074,6.2721,7.3616,-0.0131,1.4303,0.0282,1.4678,0.0808,1.834,-0.02193,0.85559,1.81962,0.0,33.1964,60.5482,53.2963,-0.05939,-106.2398,0.0,0.0,-0.7526,-0.3342,0.0,285820693.0,0.0,22748192593.0,50.79958,0.0,0.0,0.0,0.49,2024-09-13 00:00:00.0,0.73391,0.0,0.0,0.0,2266769,2608612,2148966,2024-05-09 00:00:00.0,4,-1.87,1557086,2024-12-13 00:00:00.0,2024-12-02 00:00:00.0,0.0
USB,46.385,30.47,1.96,4.28603,2024-06-28 00:00:00.0,14.6431,-1.22569,1.24872,2.46208,7.90589,0.0,0.0,21.0786,25.5661,21.1981,25.6937,9.644,0.7821,3.90966,0.0,0.0,0.0,0.0,0.0,0.0,3.15029,-12.3116,0.0,0.0,15.9003,4.1224,0.0,1560514033.0,0.0,71362306729.0,31.79263,0.0,0.0,0.0,0.49,2024-07-15 00:00:00.0,1.061,0.0,0.0,0.0,5658270,9416203,8313843,2024-06-18 00:00:00.0,4,3.27,5458069,2024-10-15 00:00:00.0,2024-09-30 00:00:00.0,0.0
UBER,82.14,40.09,0.0,0.0,,78.72765,-0.69986,12.34648,3.75419,36.64768,32.3722,32.9906,5.02,9.4859,5.6516,9.4205,19.1775,3.3308,6.46125,1.03353,1.20983,0.0,43.6443,81.9632,79.4166,0.91264,-553.531,0.0,0.0,16.9526,14.4444,0.0,2100937229.0,0.0,152444005336.0,5.8867,0.0,0.0,0.0,0.0,,1.3604,0.0,0.0,0.0,11188607,21254936,16108140,,0,0.87342,7294117,,,0.0
UDR,44.22,30.95,1.7,3.89551,2024-07-10 00:00:00.0,110.36464,0.07676,3.68574,8.0773,14.48491,66.4168,65.9581,8.231,6.8873,8.8773,7.3952,3.0346,1.725,1.24666,0.01152,0.31453,0.0,50.5568,125.6235,114.0682,0.4004,-70.3783,0.0,0.0,6.2173,0.7615,0.0,329823561.0,0.0,14393500202.0,11.16464,0.0,0.0,0.0,0.425,2024-07-31 00:00:00.0,0.82036,0.0,0.0,0.0,1408680,2624486,2175165,2024-06-13 00:00:00.0,4,1.33684,1558464,2024-10-31 00:00:00.0,2024-10-10 00:00:00.0,0.0
ULTA,574.76,318.17,0.0,0.0,,14.32334,1.71229,8.26391,1.71623,12.72566,42.7387,39.2457,11.1255,11.4868,11.1255,11.4868,58.2135,18.5882,50.62026,0.46293,1.75532,0.0,38.3438,82.2676,69.8884,25.60994,4.2353,0.0,0.0,9.7831,7.6398,0.0,47716365.0,0.0,17719472142.0,48.08743,0.0,0.0,0.0,0.0,,1.37126,0.0,0.0,0.0,1803944,841575,1080470,,0,26.03,972380,,,0.0
UNP,258.66,199.33,5.36,2.141,2024-08-30 00:00:00.0,23.74705,-3.4982,8.3666,5.70899,17.2347,54.6814,55.7183,26.9036,27.8508,26.9036,27.8508,43.7556,8.7878,10.3806,0.76394,1.04922,0.0,64.7123,201.3281,194.9966,10.64006,-2.8742,0.0,0.0,-3.0392,-2.5318,0.0,609197628.0,0.0,152512626169.0,27.04323,0.0,0.0,0.0,1.34,2024-09-30 00:00:00.0,1.06512,0.0,0.0,0.0,1902220,2330576,2296784,2024-07-17 00:00:00.0,4,10.45,1466246,2024-12-30 00:00:00.0,2024-12-02 00:00:00.0,0.0
UAL,56.175,33.68,0.0,0.0,,4.68331,0.02136,1.52014,0.2871,2.16504,33.3728,37.0278,5.2772,8.8282,5.2772,8.8282,32.2088,4.2719,7.1486,0.68165,0.77366,0.0,64.2496,325.4227,273.3326,8.82495,10.1418,0.0,0.0,19.4906,9.3369,0.0,328833907.0,0.0,13857060840.0,32.01025,0.0,0.0,0.0,0.0,,1.44461,0.0,0.0,0.0,5381251,8249654,7201990,,0,7.89,3849555,,,0.0
UPS,172.7545,123.12,6.52,5.09773,2024-08-19 00:00:00.0,20.76561,-0.40509,6.8867,1.3096,12.72955,21.4296,21.8947,5.8702,6.4579,5.8702,6.4579,28.331,7.2648,10.39018,1.04912,1.2478,0.0,54.6135,155.0988,139.3185,6.12503,-46.9428,0.0,0.0,-9.3485,-6.9375,0.0,732509029.0,0.0,109556303689.0,19.87165,0.0,0.0,0.0,1.63,2024-09-05 00:00:00.0,0.9753,0.0,0.0,0.0,4036520,4038810,4613349,2024-08-07 00:00:00.0,4,7.8,3214032,2024-12-05 00:00:00.0,2024-11-19 00:00:00.0,0.0
URI,789.7995,387.01,6.52,0.88533,2024-08-14 00:00:00.0,19.21362,1.10969,5.17284,2.95424,8.66521,41.2717,40.6573,17.3547,16.8566,17.3547,16.8566,32.6218,9.6622,11.43776,0.68707,0.81104,0.0,56.4491,167.5763,151.0445,37.87573,15.2674,0.0,0.0,23.1059,11.8686,0.0,66135871.0,0.0,48705762197.0,125.02417,0.0,0.0,0.0,1.63,2024-08-28 00:00:00.0,1.70621,0.0,0.0,0.0,287945,614558,579656,2024-07-24 00:00:00.0,4,35.28,276404,2024-11-29 00:00:00.0,2024-11-14 00:00:00.0,0.0
